iso2,country_name,quarter,default_rate,loss_rate,lgd,gdp_growth_yoy,inflation_yoy
AT,Austria,2015-Q4,0.8779276,34.4865319,30.882846000000004,1.4,0.7666666666666667
AT,Austria,2016-Q1,0.7409857,24.2531614,30.7009263,2.5,1.0333333333333332
AT,Austria,2016-Q2,0.6584450000000001,19.1693366,30.6545214,1.9,0.6
AT,Austria,2016-Q3,0.7830579000000001,18.0601638,29.1282396,2.1,0.7666666666666667
AT,Austria,2016-Q4,0.7623391,22.3725053,30.439613100000003,2.3,1.5
AT,Austria,2017-Q1,0.8199999999999991,24.46,29.79,2.1,2.2
AT,Austria,2017-Q2,0.8099999999999999,22.73,29.969999999999995,2.5,2.1333333333333333
AT,Austria,2017-Q3,0.6983056,25.9917726,29.793406500000003,2.6,2.2
AT,Austria,2017-Q4,1.953722082948942,31.599580995117112,29.73038153601134,2.4,2.3666666666666667
AT,Austria,2018-Q1,1.4786136,29.3980209,29.603755,2,1.9333333333333333
AT,Austria,2018-Q2,1.5433333900000001,35.326167850000004,29.53868669,2.5,2.1333333333333333
AT,Austria,2018-Q3,1.4795981,36.4961306,29.749473300000002,2.3,2.2333333333333334
AT,Austria,2018-Q4,0.9515030000000001,45.3846269,30.6877807,2.8,2.1333333333333333
AT,Austria,2019-Q1,0.76466750000000006,,30.875298899999997,3.3,1.5999999999999999
AT,Austria,2019-Q2,0.8145833817187319,38.9218523172608,30.794920744557302,1.9,1.6666666666666667
AT,Austria,2019-Q3,0.91384502,29.58530076,30.955557099999996,1.6,1.3666666666666667
AT,Austria,2019-Q4,0.649841850191333,29.37275120526091,30.943029484029488,0,1.3333333333333333
AT,Austria,2020-Q1,0.84734840506805,30.724255629850838,31.208648391207017,-2.2,2
AT,Austria,2020-Q2,0.83203948,21.08955227,30.83679088,-14,1.0666666666666667
AT,Austria,2020-Q3,0.83472134,21.69457566,33.69948551,-4.3,1.4666666666666666
AT,Austria,2020-Q4,1.288956668529118,40.83842865431033,33.68645675459674,-5.1,1.0666666666666667
AT,Austria,2021-Q1,1.35548661,37.8791132,33.75543132,-4.9,1.5
AT,Austria,2021-Q2,1.39529187384749,35.83892288661208,34.30224794716468,13.8,2.5666666666666664
AT,Austria,2021-Q3,1.0961878929395281,41.01928209622564,34.14595499051355,5.3,3.1
AT,Austria,2021-Q4,0.285636681076886,28.0699183465125,34.29201144788296,7.1,3.9
AT,Austria,2022-Q1,0.375767294851481,30.438712625405316,34.13212621810317,8.5,5.533333333333333
AT,Austria,2022-Q2,0.354367516821661,30.09423426043152,34.14912989576844,6.8,7.833333333333333
AT,Austria,2022-Q3,0.458085702655789,30.20244351167844,31.26190511541101,3.5,9.9
AT,Austria,2022-Q4,0.553488308676076,27.223729090529215,33.47490561857629,3.2,11.1
AT,Austria,2023-Q1,0.506734051551716,25.49108029705164,33.54442459533018,2.8,10.6
AT,Austria,2023-Q2,0.44555649142488696,26.071284823151185,35.591523462278246,-1.3,8.633333333333333
AT,Austria,2023-Q3,0.486610694067612,28.819310412057142,34.14969966413673,-1.8,6.766666666666667
AT,Austria,2023-Q4,1.0830280407429111,22.890722552555413,34.00911605796948,-2.2,5.166666666666667
AT,Austria,2024-Q1,1.275380232362238,21.921836825304148,33.96951140613334,-2.1,4.133333333333333
AT,Austria,2024-Q2,1.264799884098102,18.14099993298948,34.01890997932651,-1,3.2666666666666666
AT,Austria,2024-Q3,1.332365160059685,21.243244466145615,34.077927672522456,-0.6,2.3666666666666667
AT,Austria,2024-Q4,1.2581908806090532,34.71180883480226,34.02591875113532,0.3,1.9333333333333333
AT,Austria,2025-Q1,1.050322767192591,35.235609032400845,31.404140495444928,0.6,3.3
AT,Austria,2025-Q2,1.1116957258610929,35.886999963664984,31.58626852866461,0.9,3.1666666666666665
AT,Austria,2025-Q3,1.1648670558701,33.67050233537838,31.62837339612793,1.3,3.9
AT,Austria,2025-Q4,1.237441119579205,28.78303226366826,31.732827645145594,1.1,3.933333333333333
AT,Austria,2026-Q1,1.363596970237,29.622126012901003,31.650290996497997,0.9,2.533333333333333
BE,Belgium,2015-Q4,1.4996402,27.451003200000002,27.893209000000002,1.2,1.3666666666666667
BE,Belgium,2016-Q1,1.4213738999999999,27.6946472,26.625280899999996,1.1,1.5
BE,Belgium,2016-Q2,1.4618025,25.004714300000003,26.422701599999996,1.2,1.6333333333333333
BE,Belgium,2016-Q3,1.4018659,24.4313936,26.5071081,1.2,1.9333333333333333
BE,Belgium,2016-Q4,1.2347135,16.9263375,26.648013900000002,1.3,1.9333333333333333
BE,Belgium,2017-Q1,1.189999999999999,14.529999999999998,27.99,1.8,2.966666666666667
BE,Belgium,2017-Q2,1.02,14.45,27.62,1.4,2.033333333333333
BE,Belgium,2017-Q3,0.8040782999999999,13.7112553,27.6659486,1.2,1.9333333333333333
BE,Belgium,2017-Q4,0.761842129642527,14.486615658028654,27.76714350687297,1.6,2
BE,Belgium,2018-Q1,0.8103107,16.9872951,28.783725500000003,1.4,1.6
BE,Belgium,2018-Q2,0.84336117,15.75534221,28.85192699,1.7,2.1666666666666665
BE,Belgium,2018-Q3,0.8807967999999999,17.368375399999998,28.4170754,2.2,2.7
BE,Belgium,2018-Q4,1.1377357,19.4994104,28.4189739,2.3,2.7666666666666666
BE,Belgium,2019-Q1,0.9785363,17.6857457,28.836980699999998,2.3,2
BE,Belgium,2019-Q2,1.17297358116239,19.5490001511793,26.769854357717698,2.4,1.6666666666666667
BE,Belgium,2019-Q3,1.32170737,20.04309444,26.420836790000003,2.7,0.9
BE,Belgium,2019-Q4,1.4605266478607408,20.890206864820385,26.250030490757343,2.4,0.5
BE,Belgium,2020-Q1,1.451462894310177,20.08058654586326,26.35828050232546,-0.7,0.9333333333333333
BE,Belgium,2020-Q2,1.55784108,24.2767489,26.64271018,-12.1,0
BE,Belgium,2020-Q3,1.45378213,25.76806873,26.81266214,-2.7,0.4333333333333333
BE,Belgium,2020-Q4,1.529408032549787,20.034132276447618,26.95305108617197,-3.7,0.33333333333333337
BE,Belgium,2021-Q1,1.50255621,21.362199370000003,26.85001324,0.5,0.8333333333333334
BE,Belgium,2021-Q2,1.686555129963236,15.358282432492008,26.867154795952064,14.5,2.4
BE,Belgium,2021-Q3,1.757690789614693,16.61584921696056,26.734354611062315,4.7,3.3
BE,Belgium,2021-Q4,1.348542987515331,19.27290622238829,26.302751175074462,6.2,6.366666666666666
BE,Belgium,2022-Q1,1.310531625594794,18.513084307945416,27.15693308801676,5.1,9.1
BE,Belgium,2022-Q2,1.097263805709231,23.932895580384592,27.56063173380164,4.7,9.9
BE,Belgium,2022-Q3,1.10601832579487,23.721338291839402,27.850599767382345,3.5,11
BE,Belgium,2022-Q4,1.125846940793305,24.522884860131853,27.941663722474026,2.8,11.266666666666666
BE,Belgium,2023-Q1,1.057502967472713,26.268201318674304,27.287043970340306,2.5,5.9
BE,Belgium,2023-Q2,0.798150865930352,21.266611576480056,29.246059438428883,1.6,2.533333333333333
BE,Belgium,2023-Q3,0.623435092087203,19.17562988175026,27.34850923425502,1.1,1.5999999999999999
BE,Belgium,2023-Q4,0.578566356885143,17.443809691815535,27.38980172988215,1.1,-0.6666666666666666
BE,Belgium,2024-Q1,0.7861482090231979,15.591693581917317,27.503906688287334,1.2,2.966666666666667
BE,Belgium,2024-Q2,0.772677183259155,16.754760600712753,27.851903372915398,1.1,5.066666666666667
BE,Belgium,2024-Q3,1.7721508501009429,31.139724955522084,27.67052674130711,1.1,4.666666666666667
BE,Belgium,2024-Q4,1.8778915309199309,30.460848921374804,28.421375317438134,0.9,4.566666666666666
BE,Belgium,2025-Q1,1.7484835327979902,32.76292343340963,33.7230843005724,1,4.133333333333334
BE,Belgium,2025-Q2,1.711417026580464,31.502905185250558,33.1668109200817,1,2.933333333333333
BE,Belgium,2025-Q3,0.848968804274879,16.868985518721363,32.85072503992892,1,2.6333333333333333
BE,Belgium,2025-Q4,0.841060482785809,18.671359916297455,32.39949176723702,0.9,2.4333333333333336
BE,Belgium,2026-Q1,0.925257191835,17.746039599,32.520804583461,0.8,1.6666666666666667
BG,Bulgaria,2015-Q4,4.982575799999999,1.9238965000000001,40.2045651,3.5,-1
BG,Bulgaria,2016-Q1,2.825886,2.5165786,40.388584,3.2,-1.1
BG,Bulgaria,2016-Q2,2.0724806,1.5578333999999998,39.4055231,3.3,-2.3
BG,Bulgaria,2016-Q3,2.009172,0.7437349,41.7812428,2.7,-1.1
BG,Bulgaria,2016-Q4,,,40.706878,3,-0.7666666666666667
BG,Bulgaria,2017-Q1,2.86,10.37,40.03,2.8,0.7666666666666667
BG,Bulgaria,2017-Q2,,,39.83,2.7,1.4
BG,Bulgaria,2017-Q3,,,39.6058829,3,0.8666666666666667
BG,Bulgaria,2017-Q4,,,39.56529675843251,2.5,1.7333333333333334
BG,Bulgaria,2018-Q1,,,38.6581581,2.5,1.5666666666666667
BG,Bulgaria,2018-Q2,,,40.269248499999996,2.6,2.333333333333333
BG,Bulgaria,2018-Q3,,,39.6180184,2.1,3.6333333333333333
BG,Bulgaria,2018-Q4,,,40.227954100000005,1.9,2.966666666666667
BG,Bulgaria,2019-Q1,3.5402436,,40.7651723,5.1,2.5
BG,Bulgaria,2019-Q2,3.7069990220195805,,41.072961896918706,4,2.7666666666666666
BG,Bulgaria,2019-Q3,3.43321899,,41.33503377,3.2,2.2333333333333334
BG,Bulgaria,2019-Q4,3.148495379333655,58.07546568414643,41.82814273137787,3,2.3000000000000003
BG,Bulgaria,2020-Q1,1.743652422822967,,42.17232664147649,-0.6,2.966666666666667
BG,Bulgaria,2020-Q2,1.21932518,,41.80359885,-5.8,1.0666666666666667
BG,Bulgaria,2020-Q3,1.00110789,,42.44549396,-2.5,0.5333333333333333
BG,Bulgaria,2020-Q4,1.6948342566998948,,44.340148733051436,-3.1,0.3
BG,Bulgaria,2021-Q1,2.6257205200000002,,43.36036987,2.1,0.23333333333333336
BG,Bulgaria,2021-Q2,3.376939022504714,,50.725993164323555,9.3,2.2333333333333334
BG,Bulgaria,2021-Q3,3.944634863497909,,44.35282129108597,8.3,2.9
BG,Bulgaria,2021-Q4,3.48491379479833,,27.69901721608166,10.1,6.033333333333333
BG,Bulgaria,2022-Q1,4.622355269393256,,27.8321966000318,5.4,8.866666666666667
BG,Bulgaria,2022-Q2,4.9101972287265125,,24.90921448516042,5,13.433333333333334
BG,Bulgaria,2022-Q3,,,24.87204082550863,3.6,15.166666666666666
BG,Bulgaria,2022-Q4,,,23.88957743339835,2.8,14.466666666666667
BG,Bulgaria,2023-Q1,,,23.0606645660029,2.2,13.366666666666667
BG,Bulgaria,2023-Q2,,,41.567805507557125,1.5,8.8
BG,Bulgaria,2023-Q3,1.4081109637006661,58.78569884889555,22.925997687834105,1.4,7.233333333333333
BG,Bulgaria,2023-Q4,1.6755032546907391,,22.769378128477697,1.7,5.466666666666667
BG,Bulgaria,2024-Q1,1.295178501847179,,23.49971571699345,2.2,3.5
BG,Bulgaria,2024-Q2,1.330233483319229,,24.064003181400487,3.1,2.6666666666666665
BG,Bulgaria,2024-Q3,1.046963295336087,,23.789307391443028,3.5,2.2333333333333334
BG,Bulgaria,2024-Q4,0.737681739856665,,23.45846959885973,3.8,2.033333333333333
BG,Bulgaria,2025-Q1,,,27.68377297875117,3.5,3.9
BG,Bulgaria,2025-Q2,1.412836187035022e-4,,28.322235734641783,3.4,2.933333333333333
BG,Bulgaria,2025-Q3,,,24.570832800307866,3.1,3.6666666666666665
BG,Bulgaria,2025-Q4,0.343036195908461,,23.2243674926495,2.9,3.6666666666666665
BG,Bulgaria,2026-Q1,0.001731599523,,23.034542699544,2.9,2.4
CH,Switzerland,2015-Q4,1.7583308,79.0322053,31.1753713,1.4,-1.2
CH,Switzerland,2016-Q1,1.3742046,87.7618911,31.4818932,2.1,-1.1333333333333333
CH,Switzerland,2016-Q2,0.1372456,94.3794077,32.4391606,2.4,-0.5333333333333333
CH,Switzerland,2016-Q3,0.2463278,38.5095403,30.7508437,2.2,-0.26666666666666666
CH,Switzerland,2016-Q4,0.9523064,9.546686,29.448680300000003,1.1,-0.23333333333333334
CH,Switzerland,2017-Q1,3.63,,32.97,0.7,0.5
CH,Switzerland,2017-Q2,0.07,,32.51,1,0.5
CH,Switzerland,2017-Q3,0.22847470000000003,8.243627,32.926631,1.4,0.6333333333333333
CH,Switzerland,2017-Q4,0.13961846157473898,,33.812348012569274,2.7,0.9
CH,Switzerland,2018-Q1,1.9666659999999998,3.2214899,32.8195428,3.9,0.6666666666666666
CH,Switzerland,2018-Q2,1.31114596,2.40408238,32.23870666,4.2,0.7666666666666667
CH,Switzerland,2018-Q3,1.2801552,6.7475127,31.7109392,3,1.2
CH,Switzerland,2018-Q4,1.5676956999999998,,33.2213455,2.3,0.9666666666666667
CH,Switzerland,2019-Q1,1.2806767000000001,8.4456899,33.5637885,1.1,0.7
CH,Switzerland,2019-Q2,1.2428284635905,36.5455094890762,33.537162699526405,0.7,0.7666666666666667
CH,Switzerland,2019-Q3,1.04360858,5.7791827300000005,33.4228624,1.4,0.33333333333333337
CH,Switzerland,2019-Q4,0.643903202505163,10.42927923923066,32.37666965981947,1.3,-0.23333333333333334
CH,Switzerland,2020-Q1,1.7639348890530069,3.1446134390595235,32.5826026222158,0,-0.13333333333333333
CH,Switzerland,2020-Q2,1.54101298,2.0572159400000003,32.61905947,-7,-1.1
CH,Switzerland,2020-Q3,1.22414145,9.30772005,32.10107468,-1.6,-1.2333333333333334
CH,Switzerland,2020-Q4,1.61713889469369,6.268227153325615,31.773705064650503,-0.9,-0.9
CH,Switzerland,2021-Q1,0.9579367700000001,,31.33983608,0.9,-0.4
CH,Switzerland,2021-Q2,0.690346322636212,,30.752043577495904,10.8,0.23333333333333334
CH,Switzerland,2021-Q3,0.43947702058015303,8.443329557860887,30.625966671718274,6.7,0.7000000000000001
CH,Switzerland,2021-Q4,0.389020416091389,10.81472560389163,31.23506351087835,6.5,1.3666666666666667
CH,Switzerland,2022-Q1,0.785603146887247,6.510216083588969,30.55652632265146,6,1.8333333333333333
CH,Switzerland,2022-Q2,0.821063573959935,7.860940499970405,30.51999903738269,4.1,2.7333333333333334
CH,Switzerland,2022-Q3,0.688879533176299,8.100554783466587,29.88640022931801,2.5,3.2666666666666666
CH,Switzerland,2022-Q4,0.6289013674166001,5.346160691856236,29.188289459458737,1.9,2.8333333333333335
CH,Switzerland,2023-Q1,0.772100670338904,6.29662591916129,29.435754550581645,1.9,3.0333333333333337
CH,Switzerland,2023-Q2,0.49771675876154997,,29.4234964526144,0.6,2.2
CH,Switzerland,2023-Q3,0.636002388940425,4.321910008830377,30.582797253666676,0.5,2
CH,Switzerland,2023-Q4,0.662594210419547,17.7590880192711,30.85762001200607,0.6,1.9000000000000001
CH,Switzerland,2024-Q1,0.896757671256878,10.266644475922206,31.222716298443697,0.4,1.2666666666666666
CH,Switzerland,2024-Q2,1.364248668456918,5.076809828194805,30.475526885331977,1.8,1.4
CH,Switzerland,2024-Q3,1.002231836381561,3.8770830516024972,31.374923963119382,1.8,1.0333333333333332
CH,Switzerland,2024-Q4,0.678484331623381,3.011706690340934,32.080806593805306,1.6,0.6
CH,Switzerland,2025-Q1,0.677842962692972,6.555800670146486,33.093872689583726,2.4,0.13333333333333333
CH,Switzerland,2025-Q2,0.315202173561549,12.594854670924125,32.83041043620708,1.6,0.1
CH,Switzerland,2025-Q3,0.185134817528495,11.095262183700088,32.45449556342362,0.7,0.03333333333333334
CH,Switzerland,2025-Q4,0.122803743432364,20.773809574713773,31.972817763487548,0.7,0.1
CH,Switzerland,2026-Q1,0.130493354757,27.950065258737,32.559042749492,0.6,0.43333333333333335
CY,Cyprus,2015-Q4,10.8564338,,29.106241100000002,5.8,-1.3
CY,Cyprus,2016-Q1,6.644910299999999,13.3533766,28.0947307,6.6,-1.8333333333333335
CY,Cyprus,2016-Q2,8.5903799,22.8636107,29.4455523,6.4,-2
CY,Cyprus,2016-Q3,10.4470425,20.1105816,28.746260200000002,6.5,-0.4666666666666667
CY,Cyprus,2016-Q4,10.7595659,12.8025743,26.881695999999998,6.8,-0.5666666666666667
CY,Cyprus,2017-Q1,25.75,,29.600000000000005,7.1,1.2
CY,Cyprus,2017-Q2,18.37,,31.97,5.7,1.3
CY,Cyprus,2017-Q3,3.4964245,,29.652256100000002,5.5,0.16666666666666669
CY,Cyprus,2017-Q4,,,27.965733890376317,4.8,0.06666666666666665
CY,Cyprus,2018-Q1,5.5575827,5.9812095,30.9109258,5.4,-0.7666666666666667
CY,Cyprus,2018-Q2,9.69398392,23.94810896,30.66253225,6.6,0.8
CY,Cyprus,2018-Q3,,,32.707514599999996,5.9,1.5999999999999999
CY,Cyprus,2018-Q4,0.6129179,49.4390766,33.0939151,7.1,1.5
CY,Cyprus,2019-Q1,5.2410392,,31.8448163,6,1.3333333333333335
CY,Cyprus,2019-Q2,2.37790649567341,,33.1138143944236,6.1,0.5666666666666667
CY,Cyprus,2019-Q3,,,33.79856738,6.4,0.06666666666666665
CY,Cyprus,2019-Q4,4.895895227898213,67.30871596293646,32.83857469781598,5,0.23333333333333334
CY,Cyprus,2020-Q1,1.186603816390077,,33.903524363682706,3.3,0.6
CY,Cyprus,2020-Q2,9.39198123,,33.52586013,-10.4,-1.6
CY,Cyprus,2020-Q3,16.97737721,,35.62181352,-4.9,-2.2666666666666666
CY,Cyprus,2020-Q4,5.050701207370744,,33.54187754070044,-0.9,-1.1
CY,Cyprus,2021-Q1,,,31.403370759999998,2.9,-0.4666666666666667
CY,Cyprus,2021-Q2,0.5259589148195609,31.5490998462137,30.627732670176748,18.7,1.6333333333333333
CY,Cyprus,2021-Q3,0.24689917098915598,,30.65415805827302,13.8,3.2
CY,Cyprus,2021-Q4,0.864139390590994,,27.603734061267243,11.2,4.633333333333334
CY,Cyprus,2022-Q1,4.378394787437065,,26.754386058511574,10.7,5.666666666666667
CY,Cyprus,2022-Q2,6.6560396836507465,,23.00394865372399,10.1,8.8
CY,Cyprus,2022-Q3,,,22.831602521649106,8.6,9.733333333333333
CY,Cyprus,2022-Q4,,,24.546612434553573,5.7,8.1
CY,Cyprus,2023-Q1,,,25.59318879432386,3.5,6.533333333333333
CY,Cyprus,2023-Q2,,,26.82637815636932,4,3.433333333333333
CY,Cyprus,2023-Q3,9.860984706582197e-6,,34.81009268010669,3,3.2666666666666666
CY,Cyprus,2023-Q4,1.015406264385501e-5,,27.7761374195718,4,2.6333333333333333
CY,Cyprus,2024-Q1,1.0310066450501675e-5,,28.56865552855391,4.3,1.9333333333333333
CY,Cyprus,2024-Q2,1.0992407041371462e-5,,28.716660593099252,3.7,2.7
CY,Cyprus,2024-Q3,1.1856636417759698e-5,,29.102733894604114,4.3,2.066666666666667
CY,Cyprus,2024-Q4,,,30.10428746344719,3.5,2.3000000000000003
CY,Cyprus,2025-Q1,,,29.880595000835864,3.6,2.433333333333333
CY,Cyprus,2025-Q2,0.70397736832225,,27.02804744456425,3.7,0.7666666666666666
CY,Cyprus,2025-Q3,,,26.29045358933612,3.5,0.03333333333333334
CY,Cyprus,2025-Q4,,,25.009737259039333,4.2,0.13333333333333333
CY,Cyprus,2026-Q1,,,26.970704069543,3,1.2
CZ,Czech,2015-Q4,1.8819452,41.356301200000004,35.9356359,4.8,0
CZ,Czech,2016-Q1,1.2999317,41.667834,35.9005023,3.3,0.43333333333333335
CZ,Czech,2016-Q2,1.2713065000000001,27.9922675,35.6654926,2.1,0.13333333333333333
CZ,Czech,2016-Q3,1.2578975,27.422111700000002,35.688527799999996,2.1,0.5333333333333333
CZ,Czech,2016-Q4,1.3377508999999999,28.323600999999996,35.360688,2.4,1.5
CZ,Czech,2017-Q1,1.27,28.57,32.83,3.5,2.5
CZ,Czech,2017-Q2,0.8699999999999999,31.58,33.58,6.4,2.3333333333333335
CZ,Czech,2017-Q3,0.7797664999999999,31.8136816,32.8761401,6,2.433333333333333
CZ,Czech,2017-Q4,0.738235104501488,32.94210084684867,33.51458255227724,5.7,2.5
CZ,Czech,2018-Q1,0.6620742,32.4469184,31.921962999999998,4.6,1.7666666666666668
CZ,Czech,2018-Q2,0.59606085,35.07071867,31.99241544,2.1,2.0666666666666664
CZ,Czech,2018-Q3,0.7454691,39.5456261,31.7207149,2.1,2.2333333333333334
CZ,Czech,2018-Q4,0.7590207,40.334619700000005,32.8048555,2.4,1.7333333333333334
CZ,Czech,2019-Q1,1.1851514,47.4844426,31.6643964,3.5,2.3333333333333335
CZ,Czech,2019-Q2,1.1391966289902,47.8590617335498,32.3649065076701,3.6,2.466666666666667
CZ,Czech,2019-Q3,1.02795346,46.6294612,33.06261163,3.5,2.6
CZ,Czech,2019-Q4,0.902519176933737,47.24716818869438,32.556267042372156,3.3,2.9333333333333336
CZ,Czech,2020-Q1,0.505423016376526,34.20634798282079,32.84895248287218,-1.5,3.7
CZ,Czech,2020-Q2,0.63923496,35.76372399,32.18119121,-10.6,3.2666666666666666
CZ,Czech,2020-Q3,0.7040567400000001,49.15879063,32.59610698,-4.6,3.466666666666667
CZ,Czech,2020-Q4,1.082171166849075,52.20204690517106,32.90022557446569,-4.5,2.6999999999999997
CZ,Czech,2021-Q1,1.16166448,41.09812017,31.90740875,-1.2,2.2
CZ,Czech,2021-Q2,1.1557716256459971,35.58160344361727,33.19947905700216,9.6,2.7666666666666666
CZ,Czech,2021-Q3,1.060035735848129,37.186671056890354,33.523228356894904,4,3.2666666666666666
CZ,Czech,2021-Q4,0.554450161528971,38.255366003900996,33.662526495504615,3.9,5
CZ,Czech,2022-Q1,0.6681265773335751,42.62334365386334,32.98313502418046,4.8,10.233333333333334
CZ,Czech,2022-Q2,0.596249016603893,45.76159424448337,32.86154968653895,3.7,15
CZ,Czech,2022-Q3,0.582703237467603,44.310953315457084,30.025420322039135,2,17.400000000000002
CZ,Czech,2022-Q4,0.751841166053781,38.94766065035078,32.911178361562065,1,16.5
CZ,Czech,2023-Q1,0.669571703277801,35.77532532766179,31.35221189768408,0.2,18
CZ,Czech,2023-Q2,0.640704184225494,28.450696440702107,30.296815606382722,0.3,12.666666666666666
CZ,Czech,2023-Q3,0.682354913659793,29.829720683993727,32.75545127389879,-0.2,9.533333333333333
CZ,Czech,2023-Q4,0.6225219906158059,31.25839246458319,34.69044826705776,0.5,8.366666666666667
CZ,Czech,2024-Q1,0.842589137055889,29.688176261148335,34.47905269262741,0.6,2.3666666666666667
CZ,Czech,2024-Q2,0.857748319279722,30.634772235557673,34.24799464239927,0.5,2.7
CZ,Czech,2024-Q3,0.66148440067836,37.057489977801175,34.15726511445663,1.6,2.5666666666666664
CZ,Czech,2024-Q4,0.72131577290331,31.95131404589004,33.33740031893544,2,3.1333333333333333
CZ,Czech,2025-Q1,0.548889284305049,48.18091080691418,33.174731779420604,2.5,2.8
CZ,Czech,2025-Q2,0.463394787477834,43.48295779332234,33.1689082447179,2.8,2.2666666666666666
CZ,Czech,2025-Q3,0.42388099984246297,39.77953082035312,33.25882130818553,2.8,2.3
CZ,Czech,2025-Q4,0.337895229166357,39.64370427083019,33.50857346701985,2.8,1.9666666666666666
CZ,Czech,2026-Q1,0.336643587272,36.10727482742,32.698679946321,2.2,1.2333333333333334
DE,Germany,2015-Q4,1.3389020999999999,25.3,36.2977858,1.4,0.5333333333333333
DE,Germany,2016-Q1,1.2821773,23.753736,36.0948998,2.5,0.13333333333333336
DE,Germany,2016-Q2,1.2946739,26.6495044,36.1377775,2.2,-0.1
DE,Germany,2016-Q3,1.295609,25.974566900000003,35.829409299999995,2.1,0.39999999999999997
DE,Germany,2016-Q4,1.4256628,21.697187500000002,35.9715447,2,1.0333333333333334
DE,Germany,2017-Q1,1.32,27.46,35.78,2.4,1.7666666666666666
DE,Germany,2017-Q2,1.26,25.31,35.85,2.9,1.6666666666666667
DE,Germany,2017-Q3,1.063766,18.5630494,35.9312211,3.4,1.8333333333333333
DE,Germany,2017-Q4,1.0033022940771699,26.391467267168604,35.79140658116091,4,1.5666666666666667
DE,Germany,2018-Q1,1.0249246,25.4292738,36.191238,2.2,1.4666666666666666
DE,Germany,2018-Q2,0.98157074,29.063228029999998,36.337862529999995,2.1,1.9666666666666668
DE,Germany,2018-Q3,1.1443044,32.1611942,36.519827500000005,0.8,2.166666666666667
DE,Germany,2018-Q4,1.010963,37.6733524,36.4370483,0.1,2.166666666666667
DE,Germany,2019-Q1,1.0810238,43.207774799999996,36.573184,1.4,1.5999999999999999
DE,Germany,2019-Q2,1.07695031946387,41.006796211463595,36.697827904778805,0.7,1.6333333333333333
DE,Germany,2019-Q3,0.97226762,39.03782758,36.67836928,1.7,1
DE,Germany,2019-Q4,0.83754727484395,34.69680208210436,36.80770156672355,0.8,1.2
DE,Germany,2020-Q1,0.8013627376929331,29.125869598417793,36.939545113094546,-1.8,1.5333333333333334
DE,Germany,2020-Q2,1.00335881,35.66478276,36.21430071,-10.6,0.7000000000000001
DE,Germany,2020-Q3,0.91462073,32.92589633,36.570093529999994,-3.3,-0.16666666666666669
DE,Germany,2020-Q4,0.851513779936594,34.49427950408721,36.35344956859841,-2,-0.6333333333333333
DE,Germany,2021-Q1,0.6805952900000001,31.3037758,36.16084471,-0.6,1.7333333333333334
DE,Germany,2021-Q2,0.540425407815601,26.40486432775619,36.937871685532095,11.6,2.2
DE,Germany,2021-Q3,0.519398607044288,30.19842070831554,36.422492139753984,2.8,3.533333333333333
DE,Germany,2021-Q4,0.478975135576305,27.888861969424482,36.31013903696719,2.4,5.433333333333334
DE,Germany,2022-Q1,0.466655340745365,27.590026929959834,36.767278470933675,3.7,6.066666666666666
DE,Germany,2022-Q2,0.410359082188413,29.78816666472458,36.84681129922035,1.5,8.233333333333333
DE,Germany,2022-Q3,0.427895974872855,32.62420248341912,36.55225009165759,1.7,9.4
DE,Germany,2022-Q4,0.386307840749577,36.303446450001324,36.6684847782853,0.9,10.833333333333334
DE,Germany,2023-Q1,0.42449533432247194,31.236334435967027,36.81688396058373,-0.6,8.766666666666666
DE,Germany,2023-Q2,0.539150675832457,27.464469848406058,36.57443265803827,-0.8,6.8999999999999995
DE,Germany,2023-Q3,0.569165005847061,22.725359542376257,36.68800961561375,-1,5.733333333333333
DE,Germany,2023-Q4,0.80888351453963,18.781729280273296,36.04340197910795,-0.9,3.033333333333333
DE,Germany,2024-Q1,0.922848704955933,19.796456407131856,36.17292952174781,0,2.7
DE,Germany,2024-Q2,0.909335162983189,19.584834195814928,36.42287017563047,-0.1,2.5666666666666664
DE,Germany,2024-Q3,1.1908084292951169,20.037361882163523,36.20634061810002,-0.1,2.1333333333333333
DE,Germany,2024-Q4,1.131727693698712,21.291517590737243,36.79513472277166,0.4,2.533333333333333
DE,Germany,2025-Q1,1.159752475268643,21.011093815611485,34.05114770844705,0.3,2.5666666666666664
DE,Germany,2025-Q2,1.134475978214362,20.427401718338185,34.02920689891808,0.4,2.1
DE,Germany,2025-Q3,0.8303813035420561,21.070360669920007,34.322404982393586,0.3,2.1
DE,Germany,2025-Q4,0.947301424579839,18.096457198418285,34.168217279096915,0.3,2.3
DE,Germany,2026-Q1,0.995098705835,18.596598502143998,34.191092951705,0.6,2.3
DK,Denmark,2015-Q4,1.08931,26.822826900000003,23.4506731,1.9,0.16666666666666666
DK,Denmark,2016-Q1,1.2463062,13.953903100000002,23.541189000000003,2.3,0.06666666666666668
DK,Denmark,2016-Q2,1.3264738,14.2738531,23.7588348,2.8,-0.1
DK,Denmark,2016-Q3,1.2830637,13.426079799999998,24.3720343,3.5,-0.06666666666666667
DK,Denmark,2016-Q4,1.0853565,12.9054898,24.2140756,3.7,0.16666666666666666
DK,Denmark,2017-Q1,0.72,20.77,22.66,3.4,0.8333333333333334
DK,Denmark,2017-Q2,0.54,15.299999999999999,23.04,3.6,0.7
