quarter,country_name,default_rate,loss_rate,lgd
2023-Q1,Slovenia,NA,NA,0.40937007783856727
2023-Q1,Spain,0.02144116878815984,0.17263752133243018,0.4090875183293996
2023-Q1,Sweden,0.0031201147189187585,0.0801503940003811,0.2442966569742918
2023-Q1,United Kingdom,0.005698539965099961,0.2462960590192912,0.337795809062582
2023-Q1,Australia,NA,NA,0.21803220330877635
2023-Q1,Canada,NA,NA,0.2783913031686862
2023-Q1,China,0.002773239597985466,NA,0.4599434288561918
2023-Q1,Hong Kong,NA,NA,0.33004258812306536
2023-Q1,India,NA,NA,0.3591462163041611
2023-Q1,"Korea, Republic Of",NA,NA,0.3972745507381688
2023-Q1,Russian Federation,0.05127719964728342,0.21773258705232862,0.4235736613537757
2023-Q1,Singapore,NA,NA,0.30904876648897067
2023-Q1,Switzerland,0.007721006703389048,0.0629662591916129,0.29435754550581644
2023-Q1,United States,0.008720081498972757,0.12694372534071152,0.2746441268591235
2023-Q2,Austria,0.004455564914248879,0.26071284823151186,0.35591523462278246
2023-Q2,Belgium,0.007981508659303527,0.21266611576480057,0.29246059438428884
2023-Q2,Bulgaria,NA,NA,0.41567805507557126
2023-Q2,Croatia,NA,NA,0.3882313074538694
2023-Q2,Cyprus,NA,NA,0.2682637815636932
2023-Q2,Czech,0.00640704184225494,0.28450696440702106,0.3029681560638272
2023-Q2,Denmark,0.003632001802913643,0.20048047846868097,0.22448569736169668
2023-Q2,Estonia,NA,NA,0.4195720009005317
2023-Q2,Finland,0.005241846707427115,0.1228950293097657,0.4260934279509863
2023-Q2,France,0.012489431375664013,0.21123366925354467,0.3630516677585702
2023-Q2,Germany,0.005391506758324577,0.2746446984840606,0.3657443265803827
2023-Q2,Greece,NA,NA,0.36677770938192983
2023-Q2,Hungary,0.0035513093887932184,0.19501547580843295,0.4174356503542874
2023-Q2,Ireland,0.02185057741877844,0.25179202466344774,0.24999866666092246
2023-Q2,Italy,0.008697084995275304,0.23023906027943766,0.3593342865682576
2023-Q2,Latvia,NA,NA,0.4144262654581959
2023-Q2,Lithuania,NA,NA,0.4055411987976034
2023-Q2,Luxembourg,0.007725513210010097,0.13082675720181614,0.3064622891330687
2023-Q2,Malta,NA,NA,0.1977379362181672
2023-Q2,Netherlands,0.013466548204275649,0.11371927821987618,0.2658926606252154
2023-Q2,Norway,0.027099417674098552,0.2582346265926757,0.26846006446461984
2023-Q2,Poland,0.01719034272631254,0.28463467675793347,0.331492024873749
2023-Q2,Portugal,0.051871661236161236,0.4729736216058779,0.41189734263760036
2023-Q2,Romania,0.005569411792163223,0.5394260469561885,0.43122146428780916
2023-Q2,Slovakia,0.0025610226574746264,0.33493598332025737,0.4044643079867146
2023-Q2,Slovenia,NA,NA,0.4057970846768806
2023-Q2,Spain,0.020508307507202294,0.2014655484897373,0.41787881109238256
2023-Q2,Sweden,0.002089788927919767,0.12272975535092463,0.24451197623247278
2023-Q2,United Kingdom,0.0061206360467275945,0.21206867705621457,0.3455633109439925
2023-Q2,Australia,0.007231042619980844,NA,0.22002360000891685
2023-Q2,Canada,NA,NA,0.3190887714881419
2023-Q2,China,NA,NA,0.4561078659661283
2023-Q2,Hong Kong,NA,NA,0.32562134346576604
2023-Q2,India,NA,NA,0.375307993918459
2023-Q2,"Korea, Republic Of",NA,NA,0.383147082174454
2023-Q2,Russian Federation,0.043791755184036406,0.16978449585734,0.4209720529702258
2023-Q2,Singapore,NA,NA,0.307771272291663
2023-Q2,Switzerland,0.0049771675876155025,NA,0.294234964526144
2023-Q2,United States,0.00958497941176304,0.13162423760876799,0.2774305370537551
2023-Q3,Austria,0.004866106940676129,0.2881931041205714,0.34149699664136735
2023-Q3,Belgium,0.0062343509208720345,0.1917562988175026,0.2734850923425502
2023-Q3,Bulgaria,0.014081109637006662,0.5878569884889555,0.22925997687834104
2023-Q3,Croatia,0.004646945952396379,NA,0.41536322684879573
2023-Q3,Cyprus,9.860984706582197e-8,NA,0.3481009268010669
2023-Q3,Czech,0.0068235491365979326,0.29829720683993727,0.32755451273898795
2023-Q3,Denmark,0.0034360838276981938,0.19028261823923123,0.24469520149053525
2023-Q3,Estonia,0.010613211407930583,0.2595694607008296,0.4263276669069337
2023-Q3,Finland,0.006580932878359076,0.15590593702834754,0.30889839641408945
2023-Q3,France,0.012761185765658833,0.21020345747598917,0.3524178597331372
2023-Q3,Germany,0.005691650058470611,0.22725359542376258,0.36688009615613754
2023-Q3,Greece,0.01219706730083667,NA,0.37625765353823815
2023-Q3,Hungary,0.0040207380439267375,0.1982986910667572,0.4210995404470956
2023-Q3,Ireland,0.013286951054085042,0.32453792280531024,0.25118318130317946
2023-Q3,Italy,0.009009658664477123,0.23176943368534658,0.3533084764207086
2023-Q3,Latvia,NA,NA,0.4137874676317849
2023-Q3,Lithuania,0.0019172257691483841,0.1764114750489128,0.4173252808866979
2023-Q3,Luxembourg,0.010030621821244954,0.10284088046997351,0.30712539099751457
2023-Q3,Malta,NA,NA,0.1922111914650571
2023-Q3,Netherlands,0.015376015548777083,0.12071040959641299,0.2730891481585572
2023-Q3,Norway,0.02500720747598523,0.2495094509288879,0.26774040691282686
2023-Q3,Poland,0.012915797814421393,0.27439078985537674,0.32260462894545244
2023-Q3,Portugal,0.05152755259125347,0.5049009205671317,0.4045825517192575
2023-Q3,Romania,0.005876029505565784,0.5760564843530087,0.434370744403112
2023-Q3,Slovakia,0.0035139338317068105,0.33802364663865525,0.39005695390589395
2023-Q3,Slovenia,0.0013304855035299818,NA,0.4017971069334929
2023-Q3,Spain,0.018673803707768045,0.24575033400277468,0.40249769505129435
2023-Q3,Sweden,0.0028265472383553103,0.20367201073897495,0.254034246654205
2023-Q3,United Kingdom,0.0068682525940932096,0.26367658345268985,0.33858197783574157
2023-Q3,Australia,0.005556467434600766,NA,0.22478256989339315
2023-Q3,Canada,0.002561195528077121,NA,0.3085498233322898
2023-Q3,China,0.0023452426097847457,NA,0.4717581958087746
2023-Q3,Hong Kong,0.01415631701933045,NA,0.33414738853391796
2023-Q3,India,NA,NA,0.38625104742246347
2023-Q3,"Korea, Republic Of",NA,NA,0.38991814192089935
2023-Q3,Russian Federation,0.10816528375175079,0.17794999943785716,0.42231197066812204
2023-Q3,Singapore,0.0022637075310182175,NA,0.3181993985266531
2023-Q3,Switzerland,0.0063600238894042545,0.04321910008830377,0.30582797253666677
2023-Q3,United States,0.01009495793223904,0.1560983741554509,0.27532382508614256
2023-Q4,Austria,0.010830280407429118,0.22890722552555418,0.3400911605796948
2023-Q4,Belgium,0.00578566356885143,0.17443809691815534,0.2738980172988215
2023-Q4,Bulgaria,0.016755032546907397,NA,0.22769378128477696
2023-Q4,Croatia,0.00245696330347858,NA,0.4162399658218176
2023-Q4,Cyprus,1.0154062643855007e-7,NA,0.277761374195718
2023-Q4,Czech,0.006225219906158064,0.3125839246458319,0.3469044826705776
2023-Q4,Denmark,0.0040022204280869,0.1718168664798465,0.23434050996395117
2023-Q4,Estonia,0.016101981765696792,NA,0.4223612560716909
2023-Q4,Finland,0.007842999701537144,0.1466382800476291,0.30439423372496444
2023-Q4,France,0.011147159837108466,0.20858794224919663,0.3511711098244756
2023-Q4,Germany,0.008088835145396305,0.18781729280273296,0.3604340197910795
2023-Q4,Greece,0.0123309271982437,NA,0.3817436187837185
2023-Q4,Hungary,0.007834415586529317,0.33244219406289527,0.41091960009011397
2023-Q4,Ireland,0.009377503698396244,0.20318332545907644,0.24782020083073714
2023-Q4,Italy,0.007727674419184925,0.23995386020342394,0.3430298198915649
2023-Q4,Latvia,0.0021894574907723435,NA,0.41488780789918606
2023-Q4,Lithuania,0.0026241364133619115,NA,0.4214384841676116
2023-Q4,Luxembourg,0.015066371397696255,0.1292352225735238,0.3017092340761375
2023-Q4,Malta,0.0029218176187751827,NA,0.22414186203458283
2023-Q4,Netherlands,0.01514878931521397,0.10783253243859921,0.2700279877839574
2023-Q4,Norway,0.024540230009252234,0.24340421591199993,0.2671183731314409
2023-Q4,Poland,0.01548155643816698,0.27093495667375783,0.3173457305232734
2023-Q4,Portugal,0.060887351939975784,0.5260768406272952,0.40006357188305347
2023-Q4,Romania,0.006321039940853349,0.6191328429783214,0.43179547896384096
2023-Q4,Slovakia,0.003865929877255343,0.33013655550149285,0.3715813407647494
2023-Q4,Slovenia,9.462495616446836e-4,NA,0.4042709126248177
2023-Q4,Spain,0.018786931770834764,0.264938842799364,0.4045270521657293
2023-Q4,Sweden,0.0054732431047761435,0.1869132160499293,0.25105222401194877
2023-Q4,United Kingdom,0.00959516626361448,0.25153622325821645,0.3331912666078117
2023-Q4,Australia,0.006827546857812523,NA,0.22010830793194497
2023-Q4,Canada,0.0017519854348766488,NA,0.3043207317818074
2023-Q4,China,0.0013819645756229112,NA,0.44676447826165405
2023-Q4,Hong Kong,0.010628904165220325,NA,0.326214742378083
2023-Q4,India,NA,NA,0.378871605476528
2023-Q4,"Korea, Republic Of",NA,NA,0.36065449965255186
2023-Q4,Russian Federation,0.060179314851007706,0.10280229141844956,0.4296964297298851
2023-Q4,Singapore,0.0024092970738845937,NA,0.3197764344726756
2023-Q4,Switzerland,0.006625942104195479,0.17759088019271102,0.3085762001200607
2023-Q4,United States,0.014154407595727697,0.12831383355668707,0.2689506279694073
2024-Q1,Austria,0.012753802323622386,0.21921836825304147,0.3396951140613334
2024-Q1,Belgium,0.007861482090231988,0.15591693581917318,0.27503906688287333
2024-Q1,Bulgaria,0.012951785018471792,NA,0.2349971571699345
2024-Q1,Croatia,0.002131907691163774,NA,0.41722721248946626
2024-Q1,Cyprus,1.0310066450501674e-7,NA,0.2856865552855391
2024-Q1,Czech,0.008425891370558897,0.29688176261148336,0.3447905269262741
2024-Q1,Denmark,0.0038463593319376247,0.17948059020415166,0.24004373637037663
2024-Q1,Estonia,0.010357416120340636,0.30966060856961525,0.42250253921105774
2024-Q1,Finland,0.009485768794484185,0.1626021004696316,0.3055659564250102
2024-Q1,France,0.014653585164777896,0.19090258387084516,0.3601451846619466
2024-Q1,Germany,0.009228487049559338,0.19796456407131854,0.3617292952174781
2024-Q1,Greece,0.008868494109140155,NA,0.3901141476832431
2024-Q1,Hungary,0.007650222000249632,0.371640544037559,0.40496881050474093
2024-Q1,Ireland,0.014923592701405891,0.262851445522854,0.2421395238627617
2024-Q1,Italy,0.007751768562983503,0.24673078512770227,0.35360077973295134
2024-Q1,Latvia,NA,NA,0.41766003283893915
2024-Q1,Lithuania,0.001984889329642982,0.17617326894906224,0.42208482224435295
2024-Q1,Luxembourg,0.011630903184621821,0.09502740312173076,0.30241279397890775
2024-Q1,Malta,NA,NA,0.22797358481900765
2024-Q1,Netherlands,0.013500135190903534,0.10920140675904008,0.27488014910080083
2024-Q1,Norway,0.021649972510677018,0.24981174870751996,0.2665559034919754
2024-Q1,Poland,0.014027899024001684,0.34375584471900533,0.3208833462991992
2024-Q1,Portugal,0.007238653997753653,0.26364027103171833,0.40254132753771255
2024-Q1,Romania,0.0057348362431120644,0.5490615025749507,0.43197834090326037
2024-Q1,Slovakia,0.004773918893186507,0.38582582392983267,0.3701423863185204
2024-Q1,Slovenia,0.0012883490293122244,NA,0.4123425025374847
2024-Q1,Spain,0.01785581640773629,0.2650072473138513,0.4090462462973743
2024-Q1,Sweden,0.006347440864349603,0.19401512584208044,0.25368906221964604
2024-Q1,United Kingdom,0.006438576690184196,0.2185722376524804,0.3215481422239151
2024-Q1,Australia,0.005744679985832336,NA,0.22120100022997516
2024-Q1,Canada,0.013259519177896424,NA,0.30212197297603277
2024-Q1,China,NA,NA,0.4433988130710044
2024-Q1,Hong Kong,0.007743329542279188,NA,0.32890626174077364
2024-Q1,India,0.013433862077950854,NA,0.3831693716616784
2024-Q1,"Korea, Republic Of",NA,NA,0.35608914295474764
2024-Q1,Russian Federation,0.08209930464616591,0.2507858595467015,0.4288359847630431
2024-Q1,Singapore,0.0019605992912876164,NA,0.32808492740503276
2024-Q1,Switzerland,0.008967576712568781,0.10266644475922206,0.312227162984437
2024-Q1,United States,0.015339462433726808,0.12110517030367192,0.27420460008785313
2024-Q2,Austria,0.012647998840981025,0.18140999932989482,0.34018909979326506
2024-Q2,Belgium,0.0077267718325915525,0.16754760600712754,0.278519033729154
2024-Q2,Bulgaria,0.01330233483319229,NA,0.24064003181400487
2024-Q2,Croatia,0.002963192574086338,NA,0.4206197869884983
2024-Q2,Cyprus,1.0992407041371462e-7,NA,0.2871666059309925
2024-Q2,Czech,0.008577483192797223,0.3063477223555767,0.3424799464239927
2024-Q2,Denmark,0.004158675562272198,0.18598116505164436,0.24000843505405756
2024-Q2,Estonia,0.009261902536160663,0.2993461125091592,0.42286670879171334
2024-Q2,Finland,0.0065127472866023176,0.16490478608256803,0.3078346180651808
2024-Q2,France,0.016253172058969718,0.20093658722557234,0.3550040118890397
2024-Q2,Germany,0.009093351629831894,0.1958483419581493,0.36422870175630473
2024-Q2,Greece,0.006440040428777474,NA,0.40039038468037524
2024-Q2,Hungary,0.008621648471934407,0.2554404222573111,0.39633992465438456
2024-Q2,Ireland,0.013525631398989837,0.21304980329951984,0.23980685362590934
2024-Q2,Italy,0.009052108256431391,0.24633740377791857,0.3573380330323501
2024-Q2,Latvia,NA,NA,0.4145060255296406
2024-Q2,Lithuania,0.0021312642982077843,NA,0.4236592799442945
2024-Q2,Luxembourg,0.012799236185862213,0.09734318799108628,0.3086413405013826
2024-Q2,Malta,NA,NA,0.21062558302562936
2024-Q2,Netherlands,0.012727662740249387,0.133996009061996,0.2743426766086852
2024-Q2,Norway,0.021311462984596335,0.2816927054287221,0.264791979703781
2024-Q2,Poland,0.014944212243287189,0.3148795574905833,0.31581519248840606
2024-Q2,Portugal,0.00575907507512718,0.33943360220568425,0.40344870955645806
2024-Q2,Romania,0.006711101948214143,0.5212401103070724,0.43112354586090096
2024-Q2,Slovakia,0.00665377507873192,0.3799345391317434,0.3697302438694953
2024-Q2,Slovenia,0.0010207573858807154,NA,0.41271762661656847
2024-Q2,Spain,0.015631037426876594,0.28064786257980234,0.40998481496041916
2024-Q2,Sweden,0.008271635855723372,0.16904877437218105,0.251326711784246
2024-Q2,United Kingdom,0.008925062855360148,0.19494252004892504,0.32594021309804344
2024-Q2,Australia,0.008798426530466223,NA,0.22688717831654961
2024-Q2,Canada,0.007167302331979332,NA,0.3073364470293195
2024-Q2,China,NA,NA,0.44637969590290405
2024-Q2,Hong Kong,NA,NA,0.3257024864204484
2024-Q2,India,0.005380662893858093,0.0705890839597838,0.3901653919748123
2024-Q2,"Korea, Republic Of",NA,NA,0.3599275685796677
2024-Q2,Russian Federation,0.20823382440526864,0.16751560798596835,0.43277831254460974
2024-Q2,Singapore,NA,NA,0.3318358237930293
2024-Q2,Switzerland,0.01364248668456918,0.05076809828194805,0.30475526885331977
2024-Q2,United States,0.014099708868629317,0.11499889091797397,0.276022025405637
2024-Q3,Austria,0.013323651600596858,0.21243244466145617,0.34077927672522457
2024-Q3,Belgium,0.017721508501009436,0.31139724955522086,0.2767052674130711
2024-Q3,Bulgaria,0.010469632953360876,NA,0.2378930739144303
2024-Q3,Croatia,0.005880614242051766,NA,0.4211270852925121
2024-Q3,Cyprus,1.1856636417759695e-7,NA,0.29102733894604116
2024-Q3,Czech,0.006614844006783602,0.3705748997780118,0.34157265114456625
2024-Q3,Denmark,0.004367335945849402,0.17521324956076445,0.24677629983408764
2024-Q3,Estonia,0.002243536920656194,0.5099571817513018,0.4238839113365938
2024-Q3,Finland,0.0057687118324090915,NA,0.3062713752278762
2024-Q3,France,0.012474255368224225,0.26205943366865003,0.3623992208274608
2024-Q3,Germany,0.011908084292951178,0.20037361882163524,0.3620634061810002
2024-Q3,Greece,0.0035927966995406334,NA,0.38151760150767505
2024-Q3,Hungary,0.008011105741710217,0.24846256650854903,0.3994754266467646
2024-Q3,Ireland,0.009073227512118432,0.32301052219281445,0.25706566338058023
2024-Q3,Italy,0.010451177172668635,0.22828523095178788,0.3611117792395383
2024-Q3,Latvia,NA,NA,0.4088488023526175
2024-Q3,Lithuania,0.0013618337628518418,0.2958431894321358,0.4231892259850728
2024-Q3,Luxembourg,0.011078084353411498,0.21143153649201196,0.30676595330842044
2024-Q3,Malta,0,NA,0.22835920112913702
2024-Q3,Netherlands,0.01487123325817578,0.12454307173953545,0.2759423412420006
2024-Q3,Norway,0.02327335126133105,0.3035874856867784,0.26639177068511427
2024-Q3,Poland,0.023480925894844525,NA,0.3260683166133651
2024-Q3,Portugal,0.005701173173055692,0.3306206547167467,0.41270205719066844
2024-Q3,Romania,0.005986434044041588,0.5377257219800776,0.42425294002731645
2024-Q3,Slovakia,0.006763918510845179,0.4183808592081083,0.36063705322294237
2024-Q3,Slovenia,0.0028713129684006483,NA,0.4068109193428597
2024-Q3,Spain,0.014500137044131955,0.29952686075167206,0.41208446284216604
2024-Q3,Sweden,0.012550633650573984,0.12125479393253395,0.2513738543471128
2024-Q3,United Kingdom,0.012833319322977212,0.19315351711426704,0.3192730236839635
2024-Q3,Australia,0.011385295603237295,NA,0.23338036660880768
2024-Q3,Canada,0.00943875142595462,NA,0.31334565665388864
2024-Q3,China,NA,NA,0.45036317405720333
2024-Q3,Hong Kong,NA,NA,0.33913657303024
2024-Q3,India,0.0032571651927420374,NA,0.39651979192488146
2024-Q3,"Korea, Republic Of",NA,NA,0.3722051109956331
2024-Q3,Russian Federation,0.11486301447312947,0.16531258085223333,0.44092232197496867
2024-Q3,Singapore,NA,NA,0.34077554948826044
2024-Q3,Switzerland,0.010022318363815612,0.03877083051602497,0.31374923963119383
2024-Q3,United States,0.014951971384666293,0.10059809995866663,0.2781791102161196
2024-Q4,Austria,0.012581908806090536,0.3471180883480226,0.3402591875113532
2024-Q4,Belgium,0.018778915309199316,0.30460848921374806,0.28421375317438136
2024-Q4,Bulgaria,0.00737681739856665,NA,0.2345846959885973
2024-Q4,Croatia,0.006195611695684698,NA,0.42532028598440924
2024-Q4,Cyprus,NA,NA,0.3010428746344719
2024-Q4,Czech,0.007213157729033103,0.3195131404589004,0.3333740031893544
2024-Q4,Denmark,0.004398063550802055,0.20383707872637047,0.24392243134042832
2024-Q4,Estonia,0.0015957597081009305,0.13939195728320816,0.4249199068591911
2024-Q4,Finland,0.006562941864291317,0.1614247872103082,0.308005354323781
2024-Q4,France,0.01527458792291537,0.21558637478815287,0.36110301936669426
2024-Q4,Germany,0.011317276936987123,0.2129151759073724,0.36795134722771655
2024-Q4,Greece,NA,NA,0.3858206354646296
2024-Q4,Hungary,0.007100460034581077,0.26262464495828275,0.39293004803608905
2024-Q4,Ireland,0.0067761846328591785,0.36994236931947594,0.2601769385879375
2024-Q4,Italy,0.01186409411078195,0.232506878643626,0.36172098496658406
2024-Q4,Latvia,0.0042459256400217815,0.23980719853838145,0.41314198282559805
2024-Q4,Lithuania,8.790566284103552e-4,0.22708080548497084,0.42357884615310043
2024-Q4,Luxembourg,0.01175942814264621,0.1338397208630526,0.3101658140821814
2024-Q4,Malta,NA,NA,0.2024511055284897
2024-Q4,Netherlands,0.012603361408671432,0.14469338032115972,0.2762464117220061
2024-Q4,Norway,0.025430446702406018,0.30241065307107284,0.26563616888288694
2024-Q4,Poland,0.022498265052641832,0.2587506723178603,0.327127461200644
2024-Q4,Portugal,0.006709293960126761,0.266459835886779,0.4125240030447069
2024-Q4,Romania,0.009891649435391291,0.3707682095995265,0.42001347926225574
2024-Q4,Slovakia,0.006547000490686791,0.40079550901942945,0.3630084525122877
2024-Q4,Slovenia,0.0039942578456159715,NA,0.4081212955024771
2024-Q4,Spain,0.012576224470593145,0.30522808973904564,0.40574406830634846
2024-Q4,Sweden,0.011528248020975726,0.12354737632730532,0.2513424645175742
2024-Q4,United Kingdom,0.014031951980751108,0.123491394151103,0.3213300427090511
2024-Q4,Australia,0.015821405401654776,NA,0.24818992644552715
2024-Q4,Canada,0.009316789404055791,NA,0.3516788329072778
2024-Q4,China,NA,NA,0.4431966332480017
2024-Q4,Hong Kong,NA,0.27319528463917236,0.3344667699830985
2024-Q4,India,NA,NA,0.40096869141132124
2024-Q4,"Korea, Republic Of",NA,NA,0.3776015108079243
2024-Q4,Russian Federation,0.034534479834437914,0.17245945974772794,0.4104463307817526
2024-Q4,Singapore,NA,NA,0.35064395928738534
2024-Q4,Switzerland,0.006784843316233816,0.030117066903409342,0.32080806593805306
2024-Q4,United States,0.011521664817473541,0.11088215246930283,0.2724608893069006
2025-Q1,Austria,0.010503227671925913,0.35235609032400844,0.31404140495444927
2025-Q1,Belgium,0.017484835327979904,0.32762923433409635,0.33723084300572403
2025-Q1,Bulgaria,NA,NA,0.2768377297875117
2025-Q1,Croatia,0.0064371010738842665,NA,0.3862214632657397
2025-Q1,Cyprus,NA,NA,0.29880595000835863
2025-Q1,Czech,0.005488892843050491,0.4818091080691418,0.331747317794206
2025-Q1,Denmark,0.0039224678398643445,0.2186038057349792,0.26028815087539714
2025-Q1,Estonia,0.0011971005274309398,0.19689402014413887,0.36297322933172876
2025-Q1,Finland,0.00666223436082303,NA,0.3104073013078087
2025-Q1,France,0.016443663450143135,0.3327724255933823,0.4247229285542108
2025-Q1,Germany,0.01159752475268643,0.21011093815611484,0.3405114770844705
2025-Q1,Greece,NA,NA,0.3710045977382784
2025-Q1,Hungary,0.005568916957481181,0.2615801989582573,0.3767477088008851
2025-Q1,Ireland,0.008823035593826847,0.21018788272198086,0.2580475499378971
2025-Q1,Italy,0.011044904913670816,0.2392020258749847,0.3768609421399113
2025-Q1,Latvia,NA,NA,0.3448868259596526
2025-Q1,Lithuania,0.0019597442237002487,NA,0.3601276496679092
2025-Q1,Luxembourg,0.008791814573264414,0.20466487714376988,0.32902706319691094
2025-Q1,Malta,0.038296140033033534,NA,0.24513678842140274
2025-Q1,Netherlands,0.020287862433019964,0.15887223097498462,0.29272771869627556
2025-Q1,Norway,0.02452238369780792,0.30797924075230637,0.2936725435960371
2025-Q1,Poland,0.024635826820065845,0.24988389634867356,0.33229823942251124
2025-Q1,Portugal,0.04774373054199203,0.5188264029109821,0.39617751103918725
2025-Q1,Romania,0.0033218206649565786,0.34371038194316117,0.3637626605206976
2025-Q1,Slovakia,0.005533965882975468,0.4120367763509073,0.37535752722451915
2025-Q1,Slovenia,0.017072052297166896,0.3352725240984066,0.36344773142455294
2025-Q1,Spain,0.010800239123077005,0.32602538039983436,0.41727266576469424
2025-Q1,Sweden,0.009679237624010547,0.13344063017154478,0.26286510637380245
2025-Q1,United Kingdom,0.012667776227402849,0.18000993681676974,0.3307818412962507
2025-Q1,Australia,0.015537825130645888,0.08161111979922411,0.25083146969896186
2025-Q1,Canada,NA,NA,0.3098544527503425
2025-Q1,China,0.01970144154139653,0.25599954448298395,0.3937509748212346
2025-Q1,Hong Kong,0.008106781978885516,NA,0.31657033010627006
2025-Q1,India,NA,NA,0.38908050789187604
2025-Q1,"Korea, Republic Of",NA,NA,0.38940133548436623
2025-Q1,Russian Federation,0.08691418232988503,0.16565391261512297,0.3846026004764823
2025-Q1,Singapore,NA,NA,0.3528810619992678
2025-Q1,Switzerland,0.006778429626929729,0.06555800670146486,0.33093872689583725
2025-Q1,United States,0.010362548293786607,0.12688423169918708,0.310080693380691
2025-Q2,Austria,0.011116957258610938,0.35886999963664984,0.31586268528664613
2025-Q2,Belgium,0.017114170265804647,0.31502905185250557,0.331668109200817
2025-Q2,Bulgaria,1.412836187035022e-6,NA,0.2832223573464178
2025-Q2,Croatia,0.005771828769233022,NA,0.3856394785715144
2025-Q2,Cyprus,0.007039773683222504,NA,0.2702804744456425
2025-Q2,Czech,0.004633947874778342,0.4348295779332234,0.331689082447179
2025-Q2,Denmark,0.006052024696328948,0.22959695665141233,0.26154773187205527
2025-Q2,Estonia,NA,NA,0.36170786451800546
2025-Q2,Finland,0.007339077263012802,0.1973861459406098,0.31198259167372605
2025-Q2,France,0.01567143357383555,0.3186753416522565,0.3444585626853617
2025-Q2,Germany,0.011344759782143629,0.20427401718338187,0.34029206898918085
2025-Q2,Greece,NA,NA,0.3901163040796081
2025-Q2,Hungary,0.004072139220878094,0.28105151420899643,0.38773880825462603
2025-Q2,Ireland,0.004942443563801398,0.31696444585119105,0.26654483000371665
2025-Q2,Italy,0.01020849346686521,0.25227422975052544,0.3748226801976302
2025-Q2,Latvia,NA,NA,0.3442178783807965
2025-Q2,Lithuania,NA,NA,0.3599566002739223
2025-Q2,Luxembourg,0.008610728609990148,0.2307890236765313,0.33140207208331346
2025-Q2,Malta,NA,NA,0.25354386590336314
2025-Q2,Netherlands,0.021405804387781183,0.141409970332711,0.2968805132144227
2025-Q2,Norway,0.025765130634241466,0.2962607218202541,0.2880739454585469
2025-Q2,Poland,0.022085501620277153,0.24317899104214863,0.33180856446966245
2025-Q2,Portugal,0.03412025124793779,0.5048274890415685,0.38953375178178673
2025-Q2,Romania,0.004687097834684094,0.4857382196346018,0.36869241167146954
2025-Q2,Slovakia,0.005027403835603857,0.478385854793364,0.3756725389264114
2025-Q2,Slovenia,0.018397832263166415,0.334999711348711,0.35962383858275465
2025-Q2,Spain,0.017573631283302776,0.38553292855503707,0.3840216955727619
2025-Q2,Sweden,0.011288684041005661,0.11519277947550323,0.26917113139352183
2025-Q2,United Kingdom,0.011386248356131582,0.16004056834622668,0.3255905345321598
2025-Q2,Australia,0.01920090327711638,0.05492546970025443,0.25071199924036663
2025-Q2,Canada,0.011248759265514476,NA,0.3135056491520992
2025-Q2,China,NA,NA,0.3867876661108974
2025-Q2,Hong Kong,NA,NA,0.31694507618457274
2025-Q2,India,NA,NA,0.38159673218220885
2025-Q2,"Korea, Republic Of",NA,NA,0.37694168140626433
2025-Q2,Russian Federation,0.06958523623860437,0.13898639359261725,0.3804425403169905
2025-Q2,Singapore,NA,NA,0.33676747142864455
2025-Q2,Switzerland,0.003152021735615495,0.12594854670924124,0.3283041043620708
2025-Q2,United States,0.010905679399761361,0.11873241455515382,0.3016571649073102
2025-Q3,Austria,0.011648670558701005,0.33670502335378377,0.3162837339612793
2025-Q3,Belgium,0.008489688042748791,0.16868985518721363,0.3285072503992892
2025-Q3,Bulgaria,NA,NA,0.24570832800307862
2025-Q3,Croatia,0.0036541347556581782,NA,0.38587809235294523
2025-Q3,Cyprus,NA,NA,0.2629045358933612
2025-Q3,Czech,0.004238809998424637,0.3977953082035312,0.3325882130818553
2025-Q3,Denmark,0.006760635878129997,0.24751180829094385,0.25980333909014874
2025-Q3,Estonia,NA,NA,0.3622196606051852
2025-Q3,Finland,0.009313709455651464,0.19068954180309955,0.31068417371615165
2025-Q3,France,0.014809604615843193,0.32345055496992314,0.34417476861113794
2025-Q3,Germany,0.008303813035420562,0.21070360669920007,0.34322404982393584
2025-Q3,Greece,NA,NA,0.3693333924855603
2025-Q3,Hungary,0.005440837216161001,0.29128063584600616,0.3802805173478926
2025-Q3,Ireland,0.006612039291461956,NA,0.2671201290142861
2025-Q3,Italy,0.009137863007521846,0.2697721062792251,0.3692650658991225
2025-Q3,Latvia,NA,NA,0.3488051486228455
2025-Q3,Lithuania,NA,NA,0.3593875523191267
2025-Q3,Luxembourg,0.0077170158684857154,0.20397997669789422,0.3259214139338726
2025-Q3,Malta,NA,NA,0.2570061450504952
2025-Q3,Netherlands,0.013925250660154207,0.11611023623876575,0.2928371765224459
2025-Q3,Norway,0.030072747606826503,NA,0.28626036161122487
2025-Q3,Poland,0.014576137277152759,0.29821864811141974,0.33836341648744056
2025-Q3,Portugal,0.02497174957212081,0.4566914031226706,0.3843459442530398
2025-Q3,Romania,0.006429923226781187,0.49249700520165096,0.3678810388339335
2025-Q3,Slovakia,0.0039875756873751335,0.34914628712102136,0.37645002074027073
2025-Q3,Slovenia,0.020559459877560846,0.29097867283187184,0.35953730916724197
2025-Q3,Spain,0.02452621519774397,0.4132787487510489,0.38192428925686794
